REGION,Area,PLAN_TYPE,PARTICIPATION_MINIMUM,PARTICIPATION_MAXIMUM,MINIMUM_ENROLLED,PLAN_ID,TIERS,PRODUCT_ID,PRODUCT_NAME,INDIVIDUAL,TWO_PERSON,IND_PLUS_1_CHILD,IND_PLUS_CHILDREN,FAMILY,DOCUMENT_URL,EFFECTIVE_DATE,END_DATE,MAXIMUM_ENROLLED,VERSION,UNIQUE_IDENTIFIER,ORTHO,GrandfatherExpirationDate
MN,NON METRO,Preferred,20,69,10,ISSIL743617347,THREE,2129664920,Preferred w/Ortho $1500 $50/150 Ded $1500 Max 3-Tier Non Metro,48.7,102.1,102.1,178.9,178.9,,6/1/2019,6/30/2019,50,0,,1500,
MN,NON METRO,Preferred,70,100,10,EKOHVG43617348,THREE,2129664920,Preferred w/Ortho $1500 $50/150 Ded $1500 Max 3-Tier Non Metro,42.4,88.8,88.8,155.6,155.6,,6/1/2019,6/30/2019,50,0,,1500,
MN,NON METRO,Preferred,20,69,10,ISSIL743647349,Three,2129664921,Preferred w/Ortho $1500 $50/150 Ded $1500 Max 3-Tier Non Metro,48.7,102.1,102.1,178.9,178.9,M00503R03,7/1/2019,7/31/2019,50,,,1500,
MN,NON METRO,Preferred,70,100,10,EKOHVG43647350,Three,2129664921,Preferred w/Ortho $1500 $50/150 Ded $1500 Max 3-Tier Non Metro,42.4,88.8,88.8,155.6,155.6,M00503R03,7/1/2019,7/31/2019,50,,,1500,
MN,NON METRO,Preferred,20,69,10,ISSIL743678351,Three,2129664922,Preferred w/Ortho $1500 $50/150 Ded $1500 Max 3-Tier Non Metro,48.7,102.1,102.1,178.9,178.9,M00503R03,8/1/2019,8/31/2019,50,,,1500,
MN,NON METRO,Preferred,70,100,10,EKOHVG43678352,Three,2129664922,Preferred w/Ortho $1500 $50/150 Ded $1500 Max 3-Tier Non Metro,42.4,88.8,88.8,155.6,155.6,M00503R03,8/1/2019,8/31/2019,50,,,1500,
MN,NON METRO,Preferred,20,69,10,ISSIL743709353,Three,2129664923,Preferred w/Ortho $1500 $50/150 Ded $1500 Max 3-Tier Non Metro,48.7,102.1,102.1,178.9,178.9,M00503R03,9/1/2019,9/30/2019,50,,,1500,
MN,NON METRO,Preferred,70,100,10,EKOHVG43709354,Three,2129664923,Preferred w/Ortho $1500 $50/150 Ded $1500 Max 3-Tier Non Metro,42.4,88.8,88.8,155.6,155.6,M00503R03,9/1/2019,9/30/2019,50,,,1500,
MN,NON METRO,Preferred,20,69,10,ISSIL743739355,Three,2129664924,Preferred w/Ortho $1500 $50/150 Ded $1500 Max 3-Tier Non Metro,48.7,102.1,102.1,178.9,178.9,M00503R03,10/1/2019,10/31/2019,50,,,1500,
MN,NON METRO,Preferred,70,100,10,EKOHVG43739356,Three,2129664924,Preferred w/Ortho $1500 $50/150 Ded $1500 Max 3-Tier Non Metro,42.4,88.8,88.8,155.6,155.6,M00503R03,10/1/2019,10/31/2019,50,,,1500,
MN,NON METRO,Preferred,20,69,10,ISSIL743770357,Three,2129664925,Preferred w/Ortho $1500 $50/150 Ded $1500 Max 3-Tier Non Metro,48.7,102.1,102.1,178.9,178.9,M00503R03,11/1/2019,11/30/2019,50,,,1500,
MN,NON METRO,Preferred,70,100,10,EKOHVG43770358,Three,2129664925,Preferred w/Ortho $1500 $50/150 Ded $1500 Max 3-Tier Non Metro,42.4,88.8,88.8,155.6,155.6,M00503R03,11/1/2019,11/30/2019,50,,,1500,
MN,NON METRO,Preferred,20,69,10,ISSIL743800359,Three,2129664926,Preferred w/Ortho $1500 $50/150 Ded $1500 Max 3-Tier Non Metro,48.7,102.1,102.1,178.9,178.9,M00503R03,12/1/2019,12/31/2019,50,,,1500,
MN,NON METRO,Preferred,70,100,10,EKOHVG43800360,Three,2129664926,Preferred w/Ortho $1500 $50/150 Ded $1500 Max 3-Tier Non Metro,42.4,88.8,88.8,155.6,155.6,M00503R03,12/1/2019,12/31/2019,50,,,1500,
MN,NON METRO,Preferred,20,69,10,KYDDES43466361,THREE,2129665930,Preferred w/Ortho $1500 $50/150 Ded $2000 Max 3-Tier Non Metro ,44.6,93.8,93.8,165.6,165.6,,1/1/2019,1/31/2019,50,0,,1500,
MN,NON METRO,Preferred,70,100,10,2JWJQ543466362,THREE,2129665930,Preferred w/Ortho $1500 $50/150 Ded $2000 Max 3-Tier Non Metro ,38.8,81.6,81.6,144,144,,1/1/2019,1/31/2019,50,0,,1500,
MN,NON METRO,Preferred,20,69,10,KYDDES43497363,THREE,2129665936,Preferred w/Ortho $1500 $50/150 Ded $2000 Max 3-Tier Non Metro ,44.6,93.8,93.8,165.6,165.6,,2/1/2019,2/28/2019,50,0,,1500,
MN,NON METRO,Preferred,70,100,10,2JWJQ543497364,THREE,2129665936,Preferred w/Ortho $1500 $50/150 Ded $2000 Max 3-Tier Non Metro ,38.8,81.6,81.6,144,144,,2/1/2019,2/28/2019,50,0,,1500,
MN,NON METRO,Preferred,20,69,10,KYDDES43525365,THREE,2129665937,Preferred w/Ortho $1500 $50/150 Ded $2000 Max 3-Tier Non Metro ,44.6,93.8,93.8,165.6,165.6,,3/1/2019,3/31/2019,50,0,,1500,
MN,NON METRO,Preferred,70,100,10,2JWJQ543525366,THREE,2129665937,Preferred w/Ortho $1500 $50/150 Ded $2000 Max 3-Tier Non Metro ,38.8,81.6,81.6,144,144,,3/1/2019,3/31/2019,50,0,,1500,
MN,NON METRO,Preferred,20,69,10,KYDDES43556367,THREE,2129665940,Preferred w/Ortho $1500 $50/150 Ded $2000 Max 3-Tier Non Metro ,50.2,105.2,105.2,183.7,183.7,,4/1/2019,4/30/2019,50,0,,1500,
MN,NON METRO,Preferred,70,100,10,2JWJQ543556368,THREE,2129665940,Preferred w/Ortho $1500 $50/150 Ded $2000 Max 3-Tier Non Metro ,43.7,91.4,91.4,159.8,159.8,,4/1/2019,4/30/2019,50,0,,1500,
MN,NON METRO,Preferred,20,69,10,KYDDES43586369,THREE,2129665941,Preferred w/Ortho $1500 $50/150 Ded $2000 Max 3-Tier Non Metro ,50.2,105.2,105.2,183.7,183.7,,5/1/2019,5/31/2019,50,0,,1500,
MN,NON METRO,Preferred,70,100,10,2JWJQ543586370,THREE,2129665941,Preferred w/Ortho $1500 $50/150 Ded $2000 Max 3-Tier Non Metro ,43.7,91.4,91.4,159.8,159.8,,5/1/2019,5/31/2019,50,0,,1500,
MN,NON METRO,Preferred,20,69,10,KYDDES43617371,THREE,2129665942,Preferred w/Ortho $1500 $50/150 Ded $2000 Max 3-Tier Non Metro ,50.2,105.2,105.2,183.7,183.7,,6/1/2019,6/30/2019,50,0,,1500,
MN,NON METRO,Preferred,70,100,10,2JWJQ543617372,THREE,2129665942,Preferred w/Ortho $1500 $50/150 Ded $2000 Max 3-Tier Non Metro ,43.7,91.4,91.4,159.8,159.8,,6/1/2019,6/30/2019,50,0,,1500,
MN,NON METRO,Preferred,20,69,10,KYDDES43647373,Three,2129665944,Preferred w/Ortho $1500 $50/150 Ded $2000 Max 3-Tier Non Metro ,50.2,105.2,105.2,183.7,183.7,M00503R03,7/1/2019,7/31/2019,50,,,1500,
MN,NON METRO,Preferred,70,100,10,2JWJQ543647374,Three,2129665944,Preferred w/Ortho $1500 $50/150 Ded $2000 Max 3-Tier Non Metro ,43.7,91.4,91.4,159.8,159.8,M00503R03,7/1/2019,7/31/2019,50,,,1500,
MN,NON METRO,Preferred,20,69,10,KYDDES43678375,Three,2129665949,Preferred w/Ortho $1500 $50/150 Ded $2000 Max 3-Tier Non Metro ,50.2,105.2,105.2,183.7,183.7,M00503R03,8/1/2019,8/31/2019,50,,,1500,
MN,NON METRO,Preferred,70,100,10,2JWJQ543678376,Three,2129665949,Preferred w/Ortho $1500 $50/150 Ded $2000 Max 3-Tier Non Metro ,43.7,91.4,91.4,159.8,159.8,M00503R03,8/1/2019,8/31/2019,50,,,1500,
MN,NON METRO,Preferred,20,69,10,KYDDES43709377,Three,2129665951,Preferred w/Ortho $1500 $50/150 Ded $2000 Max 3-Tier Non Metro ,50.2,105.2,105.2,183.7,183.7,M00503R03,9/1/2019,9/30/2019,50,,,1500,
MN,NON METRO,Preferred,70,100,10,2JWJQ543709378,Three,2129665951,Preferred w/Ortho $1500 $50/150 Ded $2000 Max 3-Tier Non Metro ,43.7,91.4,91.4,159.8,159.8,M00503R03,9/1/2019,9/30/2019,50,,,1500,
MN,NON METRO,Preferred,20,69,10,KYDDES43739379,Three,2129665958,Preferred w/Ortho $1500 $50/150 Ded $2000 Max 3-Tier Non Metro ,50.2,105.2,105.2,183.7,183.7,M00503R03,10/1/2019,10/31/2019,50,,,1500,
MN,NON METRO,Preferred,70,100,10,2JWJQ543739380,Three,2129665958,Preferred w/Ortho $1500 $50/150 Ded $2000 Max 3-Tier Non Metro ,43.7,91.4,91.4,159.8,159.8,M00503R03,10/1/2019,10/31/2019,50,,,1500,
MN,NON METRO,Preferred,20,69,10,KYDDES43770381,Three,2129665960,Preferred w/Ortho $1500 $50/150 Ded $2000 Max 3-Tier Non Metro ,50.2,105.2,105.2,183.7,183.7,M00503R03,11/1/2019,11/30/2019,50,,,1500,
MN,NON METRO,Preferred,70,100,10,2JWJQ543770382,Three,2129665960,Preferred w/Ortho $1500 $50/150 Ded $2000 Max 3-Tier Non Metro ,43.7,91.4,91.4,159.8,159.8,M00503R03,11/1/2019,11/30/2019,50,,,1500,
MN,NON METRO,Preferred,20,69,10,KYDDES43800383,Three,2129665961,Preferred w/Ortho $1500 $50/150 Ded $2000 Max 3-Tier Non Metro ,50.2,105.2,105.2,183.7,183.7,M00503R03,12/1/2019,12/31/2019,50,,,1500,
MN,NON METRO,Preferred,70,100,10,2JWJQ543800384,Three,2129665961,Preferred w/Ortho $1500 $50/150 Ded $2000 Max 3-Tier Non Metro ,43.7,91.4,91.4,159.8,159.8,M00503R03,12/1/2019,12/31/2019,50,,,1500,
MN,METRO,Preferred,20,69,10,LH8KR543466385,THREE,2129676069,Preferred $50/150 Ded $2000 Max 3-Tier Metro,38.4,77.4,77.4,123.5,123.5,,1/1/2019,1/31/2019,50,0,,,
MN,METRO,Preferred,70,100,10,WDXRK943466386,THREE,2129676069,Preferred $50/150 Ded $2000 Max 3-Tier Metro,33.4,67.3,67.3,107.4,107.4,,1/1/2019,1/31/2019,50,0,,,
MN,METRO,Preferred,20,69,10,LH8KR543497387,THREE,2129676070,Preferred $50/150 Ded $2000 Max 3-Tier Metro,38.4,77.4,77.4,123.5,123.5,,2/1/2019,2/28/2019,50,0,,,
MN,METRO,Preferred,70,100,10,WDXRK943497388,THREE,2129676070,Preferred $50/150 Ded $2000 Max 3-Tier Metro,33.4,67.3,67.3,107.4,107.4,,2/1/2019,2/28/2019,50,0,,,
MN,METRO,Preferred,20,69,10,LH8KR543525389,THREE,2129676071,Preferred $50/150 Ded $2000 Max 3-Tier Metro,38.4,77.4,77.4,123.5,123.5,,3/1/2019,3/31/2019,50,0,,,
MN,METRO,Preferred,70,100,10,WDXRK943525390,THREE,2129676071,Preferred $50/150 Ded $2000 Max 3-Tier Metro,33.4,67.3,67.3,107.4,107.4,,3/1/2019,3/31/2019,50,0,,,
MN,METRO,Preferred,20,69,10,LH8KR543556391,THREE,2129676072,Preferred $50/150 Ded $2000 Max 3-Tier Metro,40.6,81.9,81.9,130.6,130.6,,4/1/2019,4/30/2019,50,0,,,
MN,METRO,Preferred,70,100,10,WDXRK943556392,THREE,2129676072,Preferred $50/150 Ded $2000 Max 3-Tier Metro,35.3,71.2,71.2,113.6,113.6,,4/1/2019,4/30/2019,50,0,,,
MN,METRO,Preferred,20,69,10,LH8KR543586393,THREE,2129676073,Preferred $50/150 Ded $2000 Max 3-Tier Metro,40.6,81.9,81.9,130.6,130.6,,5/1/2019,5/31/2019,50,0,,,
MN,METRO,Preferred,70,100,10,WDXRK943586394,THREE,2129676073,Preferred $50/150 Ded $2000 Max 3-Tier Metro,35.3,71.2,71.2,113.6,113.6,,5/1/2019,5/31/2019,50,0,,,
MN,METRO,Preferred,20,69,10,LH8KR543617395,THREE,2129676074,Preferred $50/150 Ded $2000 Max 3-Tier Metro,40.6,81.9,81.9,130.6,130.6,,6/1/2019,6/30/2019,50,0,,,
MN,METRO,Preferred,70,100,10,WDXRK943617396,THREE,2129676074,Preferred $50/150 Ded $2000 Max 3-Tier Metro,35.3,71.2,71.2,113.6,113.6,,6/1/2019,6/30/2019,50,0,,,
MN,METRO,Preferred,20,69,10,LH8KR543647397,Three,2129676080,Preferred $50/150 Ded $2000 Max 3-Tier Metro,40.6,81.9,81.9,130.6,130.6,M00503R03,7/1/2019,7/31/2019,50,,,,
MN,METRO,Preferred,70,100,10,WDXRK943647398,Three,2129676080,Preferred $50/150 Ded $2000 Max 3-Tier Metro,35.3,71.2,71.2,113.6,113.6,M00503R03,7/1/2019,7/31/2019,50,,,,
MN,METRO,Preferred,20,69,10,LH8KR543678399,Three,2129676081,Preferred $50/150 Ded $2000 Max 3-Tier Metro,40.6,81.9,81.9,130.6,130.6,M00503R03,8/1/2019,8/31/2019,50,,,,
MN,METRO,Preferred,70,100,10,WDXRK943678400,Three,2129676081,Preferred $50/150 Ded $2000 Max 3-Tier Metro,35.3,71.2,71.2,113.6,113.6,M00503R03,8/1/2019,8/31/2019,50,,,,
MN,METRO,Preferred,20,69,10,LH8KR543709401,Three,2129676082,Preferred $50/150 Ded $2000 Max 3-Tier Metro,40.6,81.9,81.9,130.6,130.6,M00503R03,9/1/2019,9/30/2019,50,,,,
MN,METRO,Preferred,70,100,10,WDXRK943709402,Three,2129676082,Preferred $50/150 Ded $2000 Max 3-Tier Metro,35.3,71.2,71.2,113.6,113.6,M00503R03,9/1/2019,9/30/2019,50,,,,
MN,METRO,Preferred,20,69,10,LH8KR543739403,Three,2129676083,Preferred $50/150 Ded $2000 Max 3-Tier Metro,40.6,81.9,81.9,130.6,130.6,M00503R03,10/1/2019,10/31/2019,50,,,,
MN,METRO,Preferred,70,100,10,WDXRK943739404,Three,2129676083,Preferred $50/150 Ded $2000 Max 3-Tier Metro,35.3,71.2,71.2,113.6,113.6,M00503R03,10/1/2019,10/31/2019,50,,,,
MN,METRO,Preferred,20,69,10,LH8KR543770405,Three,2129676084,Preferred $50/150 Ded $2000 Max 3-Tier Metro,40.6,81.9,81.9,130.6,130.6,M00503R03,11/1/2019,11/30/2019,50,,,,
MN,METRO,Preferred,70,100,10,WDXRK943770406,Three,2129676084,Preferred $50/150 Ded $2000 Max 3-Tier Metro,35.3,71.2,71.2,113.6,113.6,M00503R03,11/1/2019,11/30/2019,50,,,,
MN,METRO,Preferred,20,69,10,LH8KR543800407,Three,2129676085,Preferred $50/150 Ded $2000 Max 3-Tier Metro,40.6,81.9,81.9,130.6,130.6,M00503R03,12/1/2019,12/31/2019,50,,,,
MN,METRO,Preferred,70,100,10,WDXRK943800408,Three,2129676085,Preferred $50/150 Ded $2000 Max 3-Tier Metro,35.3,71.2,71.2,113.6,113.6,M00503R03,12/1/2019,12/31/2019,50,,,,
MN,NON METRO,Freedom,20,69,10,3O0X8I43466409,THREE,2129684208,Freedom Enhanced w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,45.5,94.3,94.3,161,161,,1/1/2019,1/31/2019,50,0,,1000,
MN,NON METRO,Freedom,70,100,10,REBLZM43466410,THREE,2129684208,Freedom Enhanced w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,39.6,82,82,140,140,,1/1/2019,1/31/2019,50,0,,1000,
MN,NON METRO,Freedom,20,69,10,3O0X8I43497411,THREE,2129684209,Freedom Enhanced w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,45.5,94.3,94.3,161,161,,2/1/2019,2/28/2019,50,0,,1000,
MN,NON METRO,Freedom,70,100,10,REBLZM43497412,THREE,2129684209,Freedom Enhanced w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,39.6,82,82,140,140,,2/1/2019,2/28/2019,50,0,,1000,
MN,NON METRO,Freedom,20,69,10,3O0X8I43525413,THREE,2129684210,Freedom Enhanced w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,45.5,94.3,94.3,161,161,,3/1/2019,3/31/2019,50,0,,1000,
MN,NON METRO,Freedom,70,100,10,REBLZM43525414,THREE,2129684210,Freedom Enhanced w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,39.6,82,82,140,140,,3/1/2019,3/31/2019,50,0,,1000,
MN,NON METRO,Freedom,20,69,10,3O0X8I43556415,THREE,2129684211,Freedom Enhanced w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,51.2,105.9,105.9,179.5,179.5,,4/1/2019,4/30/2019,50,0,,1000,
MN,NON METRO,Freedom,70,100,10,REBLZM43556416,THREE,2129684211,Freedom Enhanced w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,44.6,92.1,92.1,156.1,156.1,,4/1/2019,4/30/2019,50,0,,1000,
MN,NON METRO,Freedom,20,69,10,3O0X8I43586417,THREE,2129684212,Freedom Enhanced w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,51.2,105.9,105.9,179.5,179.5,,5/1/2019,5/31/2019,50,0,,1000,
MN,NON METRO,Freedom,70,100,10,REBLZM43586418,THREE,2129684212,Freedom Enhanced w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,44.6,92.1,92.1,156.1,156.1,,5/1/2019,5/31/2019,50,0,,1000,
MN,NON METRO,Freedom,20,69,10,3O0X8I43617419,THREE,2129684213,Freedom Enhanced w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,51.2,105.9,105.9,179.5,179.5,,6/1/2019,6/30/2019,50,0,,1000,
MN,NON METRO,Freedom,70,100,10,REBLZM43617420,THREE,2129684213,Freedom Enhanced w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,44.6,92.1,92.1,156.1,156.1,,6/1/2019,6/30/2019,50,0,,1000,
MN,NON METRO,Freedom,20,69,10,3O0X8I43647421,Three,2129684214,Freedom Enhanced w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,51.2,105.9,105.9,179.5,179.5,M00504R03,7/1/2019,7/31/2019,50,,,1000,
MN,NON METRO,Freedom,70,100,10,REBLZM43647422,Three,2129684214,Freedom Enhanced w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,44.6,92.1,92.1,156.1,156.1,M00504R03,7/1/2019,7/31/2019,50,,,1000,
MN,NON METRO,Freedom,20,69,10,3O0X8I43678423,Three,2129684215,Freedom Enhanced w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,51.2,105.9,105.9,179.5,179.5,M00504R03,8/1/2019,8/31/2019,50,,,1000,
MN,NON METRO,Freedom,70,100,10,REBLZM43678424,Three,2129684215,Freedom Enhanced w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,44.6,92.1,92.1,156.1,156.1,M00504R03,8/1/2019,8/31/2019,50,,,1000,
MN,NON METRO,Freedom,20,69,10,3O0X8I43709425,Three,2129684216,Freedom Enhanced w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,51.2,105.9,105.9,179.5,179.5,M00504R03,9/1/2019,9/30/2019,50,,,1000,
MN,NON METRO,Freedom,70,100,10,REBLZM43709426,Three,2129684216,Freedom Enhanced w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,44.6,92.1,92.1,156.1,156.1,M00504R03,9/1/2019,9/30/2019,50,,,1000,
MN,NON METRO,Freedom,20,69,10,3O0X8I43739427,Three,2129684217,Freedom Enhanced w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,51.2,105.9,105.9,179.5,179.5,M00504R03,10/1/2019,10/31/2019,50,,,1000,
MN,NON METRO,Freedom,70,100,10,REBLZM43739428,Three,2129684217,Freedom Enhanced w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,44.6,92.1,92.1,156.1,156.1,M00504R03,10/1/2019,10/31/2019,50,,,1000,
MN,NON METRO,Freedom,20,69,10,3O0X8I43770429,Three,2129684218,Freedom Enhanced w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,51.2,105.9,105.9,179.5,179.5,M00504R03,11/1/2019,11/30/2019,50,,,1000,
MN,NON METRO,Freedom,70,100,10,REBLZM43770430,Three,2129684218,Freedom Enhanced w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,44.6,92.1,92.1,156.1,156.1,M00504R03,11/1/2019,11/30/2019,50,,,1000,
MN,NON METRO,Freedom,20,69,10,3O0X8I43800431,Three,2129684219,Freedom Enhanced w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,51.2,105.9,105.9,179.5,179.5,M00504R03,12/1/2019,12/31/2019,50,,,1000,
MN,NON METRO,Freedom,70,100,10,REBLZM43800432,Three,2129684219,Freedom Enhanced w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,44.6,92.1,92.1,156.1,156.1,M00504R03,12/1/2019,12/31/2019,50,,,1000,
MN,NON METRO,Freedom,20,69,10,CN2SLH43466433,THREE,2129691401,Freedom Enhanced w/Ortho $1500 $50/150 Ded $1000 Max 3-Tier Non Metro ,42.1,88.7,88.7,157.5,157.5,,1/1/2019,1/31/2019,50,0,,1500,
MN,NON METRO,Freedom,70,100,10,WPF1FW43466434,THREE,2129691401,Freedom Enhanced w/Ortho $1500 $50/150 Ded $1000 Max 3-Tier Non Metro ,36.6,77.2,77.2,137,137,,1/1/2019,1/31/2019,50,0,,1500,
MN,NON METRO,Freedom,20,69,10,CN2SLH43497435,THREE,2129691402,Freedom Enhanced w/Ortho $1500 $50/150 Ded $1000 Max 3-Tier Non Metro ,42.1,88.7,88.7,157.5,157.5,,2/1/2019,2/28/2019,50,0,,1500,
MN,NON METRO,Freedom,70,100,10,WPF1FW43497436,THREE,2129691402,Freedom Enhanced w/Ortho $1500 $50/150 Ded $1000 Max 3-Tier Non Metro ,36.6,77.2,77.2,137,137,,2/1/2019,2/28/2019,50,0,,1500,
MN,NON METRO,Freedom,20,69,10,CN2SLH43525437,THREE,2129691403,Freedom Enhanced w/Ortho $1500 $50/150 Ded $1000 Max 3-Tier Non Metro ,42.1,88.7,88.7,157.5,157.5,,3/1/2019,3/31/2019,50,0,,1500,
MN,NON METRO,Freedom,70,100,10,WPF1FW43525438,THREE,2129691403,Freedom Enhanced w/Ortho $1500 $50/150 Ded $1000 Max 3-Tier Non Metro ,36.6,77.2,77.2,137,137,,3/1/2019,3/31/2019,50,0,,1500,
MN,NON METRO,Freedom,20,69,10,CN2SLH43556439,THREE,2129691404,Freedom Enhanced w/Ortho $1500 $50/150 Ded $1000 Max 3-Tier Non Metro ,47.4,99.4,99.4,174.6,174.6,,4/1/2019,4/30/2019,50,0,,1500,
MN,NON METRO,Freedom,70,100,10,WPF1FW43556440,THREE,2129691404,Freedom Enhanced w/Ortho $1500 $50/150 Ded $1000 Max 3-Tier Non Metro ,41.2,86.5,86.5,151.8,151.8,,4/1/2019,4/30/2019,50,0,,1500,
MN,NON METRO,Freedom,20,69,10,CN2SLH43586441,THREE,2129691405,Freedom Enhanced w/Ortho $1500 $50/150 Ded $1000 Max 3-Tier Non Metro ,47.4,99.4,99.4,174.6,174.6,,5/1/2019,5/31/2019,50,0,,1500,
MN,NON METRO,Freedom,70,100,10,WPF1FW43586442,THREE,2129691405,Freedom Enhanced w/Ortho $1500 $50/150 Ded $1000 Max 3-Tier Non Metro ,41.2,86.5,86.5,151.8,151.8,,5/1/2019,5/31/2019,50,0,,1500,
MN,NON METRO,Freedom,20,69,10,CN2SLH43617443,THREE,2129691406,Freedom Enhanced w/Ortho $1500 $50/150 Ded $1000 Max 3-Tier Non Metro ,47.4,99.4,99.4,174.6,174.6,,6/1/2019,6/30/2019,50,0,,1500,
MN,NON METRO,Freedom,70,100,10,WPF1FW43617444,THREE,2129691406,Freedom Enhanced w/Ortho $1500 $50/150 Ded $1000 Max 3-Tier Non Metro ,41.2,86.5,86.5,151.8,151.8,,6/1/2019,6/30/2019,50,0,,1500,
MN,NON METRO,Freedom,20,69,10,CN2SLH43647445,Three,2129691407,Freedom Enhanced w/Ortho $1500 $50/150 Ded $1000 Max 3-Tier Non Metro ,47.4,99.4,99.4,174.6,174.6,M00504R03,7/1/2019,7/31/2019,50,,,1500,
MN,NON METRO,Freedom,70,100,10,WPF1FW43647446,Three,2129691407,Freedom Enhanced w/Ortho $1500 $50/150 Ded $1000 Max 3-Tier Non Metro ,41.2,86.5,86.5,151.8,151.8,M00504R03,7/1/2019,7/31/2019,50,,,1500,
MN,NON METRO,Freedom,20,69,10,CN2SLH43678447,Three,2129691408,Freedom Enhanced w/Ortho $1500 $50/150 Ded $1000 Max 3-Tier Non Metro ,47.4,99.4,99.4,174.6,174.6,M00504R03,8/1/2019,8/31/2019,50,,,1500,
MN,NON METRO,Freedom,70,100,10,WPF1FW43678448,Three,2129691408,Freedom Enhanced w/Ortho $1500 $50/150 Ded $1000 Max 3-Tier Non Metro ,41.2,86.5,86.5,151.8,151.8,M00504R03,8/1/2019,8/31/2019,50,,,1500,
MN,NON METRO,Freedom,20,69,10,CN2SLH43709449,Three,2129691409,Freedom Enhanced w/Ortho $1500 $50/150 Ded $1000 Max 3-Tier Non Metro ,47.4,99.4,99.4,174.6,174.6,M00504R03,9/1/2019,9/30/2019,50,,,1500,
MN,NON METRO,Freedom,70,100,10,WPF1FW43709450,Three,2129691409,Freedom Enhanced w/Ortho $1500 $50/150 Ded $1000 Max 3-Tier Non Metro ,41.2,86.5,86.5,151.8,151.8,M00504R03,9/1/2019,9/30/2019,50,,,1500,
MN,NON METRO,Freedom,20,69,10,CN2SLH43739451,Three,2129691410,Freedom Enhanced w/Ortho $1500 $50/150 Ded $1000 Max 3-Tier Non Metro ,47.4,99.4,99.4,174.6,174.6,M00504R03,10/1/2019,10/31/2019,50,,,1500,
MN,NON METRO,Freedom,70,100,10,WPF1FW43739452,Three,2129691410,Freedom Enhanced w/Ortho $1500 $50/150 Ded $1000 Max 3-Tier Non Metro ,41.2,86.5,86.5,151.8,151.8,M00504R03,10/1/2019,10/31/2019,50,,,1500,
MN,NON METRO,Freedom,20,69,10,CN2SLH43770453,Three,2129691411,Freedom Enhanced w/Ortho $1500 $50/150 Ded $1000 Max 3-Tier Non Metro ,47.4,99.4,99.4,174.6,174.6,M00504R03,11/1/2019,11/30/2019,50,,,1500,
MN,NON METRO,Freedom,70,100,10,WPF1FW43770454,Three,2129691411,Freedom Enhanced w/Ortho $1500 $50/150 Ded $1000 Max 3-Tier Non Metro ,41.2,86.5,86.5,151.8,151.8,M00504R03,11/1/2019,11/30/2019,50,,,1500,
MN,NON METRO,Freedom,20,69,10,CN2SLH43800455,Three,2129691412,Freedom Enhanced w/Ortho $1500 $50/150 Ded $1000 Max 3-Tier Non Metro ,47.4,99.4,99.4,174.6,174.6,M00504R03,12/1/2019,12/31/2019,50,,,1500,
MN,NON METRO,Freedom,70,100,10,WPF1FW43800456,Three,2129691412,Freedom Enhanced w/Ortho $1500 $50/150 Ded $1000 Max 3-Tier Non Metro ,41.2,86.5,86.5,151.8,151.8,M00504R03,12/1/2019,12/31/2019,50,,,1500,
MN,NON METRO,Preferred,20,69,1,NA1343466457,THREE,2129738890,Preferred $50/150 Ded $1000 Max 3-Tier Non Metro ,45,90.7,90.7,144.7,144.7,,1/1/2019,1/31/2019,9,0,,,
MN,NON METRO,Preferred,20,69,10,7UKMMU43466458,THREE,2129738890,Preferred $50/150 Ded $1000 Max 3-Tier Non Metro ,41.3,83.2,83.2,132.7,132.7,,1/1/2019,1/31/2019,50,0,,,
