REGION,Area,PLAN_TYPE,PARTICIPATION_MINIMUM,PARTICIPATION_MAXIMUM,MINIMUM_ENROLLED,PLAN_ID,TIERS,PRODUCT_ID,PRODUCT_NAME,INDIVIDUAL,TWO_PERSON,IND_PLUS_1_CHILD,IND_PLUS_CHILDREN,FAMILY,DOCUMENT_URL,EFFECTIVE_DATE,END_DATE,MAXIMUM_ENROLLED,VERSION,UNIQUE_IDENTIFIER,ORTHO,GrandfatherExpirationDate,RELATION_ID
MN,NON METRO,Preferred,70,100,1,URW4ZM43282352,THREE,2129738900,Preferred $50/$150 Ded $1000 Max 3-Tier NON METRO-Jul,37.2,69.1,69.1,110.1,110.1,,7/1/18,7/31/18,9,0,,,,URW4ZM
MN,NON METRO,Preferred,20,70,10,7UKMMU43313353,THREE,2129738901,Preferred $50/$150 Ded $1000 Max 3-Tier NON METRO-Aug,39.3,72.9,72.9,116.2,116.2,,8/1/18,8/31/18,50,0,,,,7UKMMU
MN,NON METRO,Preferred,20,69,1,NA1343313354,THREE,2129738901,Preferred $50/$150 Ded $1000 Max 3-Tier NON METRO-Aug,42.8,79.4,79.4,126.6,126.6,,8/1/18,8/31/18,9,0,,,,NA13
MN,NON METRO,Preferred,70,100,10,P0LEPK43313355,THREE,2129738901,Preferred $50/$150 Ded $1000 Max 3-Tier NON METRO-Aug,34.2,63.4,63.4,101.1,101.1,,8/1/18,8/31/18,50,0,,,,P0LEPK
MN,NON METRO,Preferred,70,100,1,URW4ZM43313356,THREE,2129738901,Preferred $50/$150 Ded $1000 Max 3-Tier NON METRO-Aug,37.2,69.1,69.1,110.1,110.1,,8/1/18,8/31/18,9,0,,,,URW4ZM
MN,NON METRO,Preferred,20,70,10,7UKMMU43344357,THREE,2129738902,Preferred $50/$150 Ded $1000 Max 3-Tier NON METRO-Sep,39.3,72.9,72.9,116.2,116.2,,9/1/18,9/30/18,50,0,,,,7UKMMU
MN,NON METRO,Preferred,20,69,1,NA1343344358,THREE,2129738902,Preferred $50/$150 Ded $1000 Max 3-Tier NON METRO-Sep,42.8,79.4,79.4,126.6,126.6,,9/1/18,9/30/18,9,0,,,,NA13
MN,NON METRO,Preferred,70,100,10,P0LEPK43344359,THREE,2129738902,Preferred $50/$150 Ded $1000 Max 3-Tier NON METRO-Sep,34.2,63.4,63.4,101.1,101.1,,9/1/18,9/30/18,50,0,,,,P0LEPK
MN,NON METRO,Preferred,70,100,1,URW4ZM43344360,THREE,2129738902,Preferred $50/$150 Ded $1000 Max 3-Tier NON METRO-Sep,37.2,69.1,69.1,110.1,110.1,,9/1/18,9/30/18,9,0,,,,URW4ZM
MN,NON METRO,Preferred,20,70,10,7UKMMU43374361,THREE,2129738903,Preferred $50/$150 Ded $1000 Max 3-Tier NON METRO-Oct,39.3,72.9,72.9,116.2,116.2,,10/1/18,10/31/18,50,0,,,,7UKMMU
MN,NON METRO,Preferred,20,69,1,NA1343374362,THREE,2129738903,Preferred $50/$150 Ded $1000 Max 3-Tier NON METRO-Oct,42.8,79.4,79.4,126.6,126.6,,10/1/18,10/31/18,9,0,,,,NA13
MN,NON METRO,Preferred,70,100,10,P0LEPK43374363,THREE,2129738903,Preferred $50/$150 Ded $1000 Max 3-Tier NON METRO-Oct,34.2,63.4,63.4,101.1,101.1,,10/1/18,10/31/18,50,0,,,,P0LEPK
MN,NON METRO,Preferred,70,100,1,URW4ZM43374364,THREE,2129738903,Preferred $50/$150 Ded $1000 Max 3-Tier NON METRO-Oct,37.2,69.1,69.1,110.1,110.1,,10/1/18,10/31/18,9,0,,,,URW4ZM
MN,NON METRO,Preferred,20,70,10,7UKMMU43405365,THREE,2129738904,Preferred $50/$150 Ded $1000 Max 3-Tier NON METRO-Nov,39.3,72.9,72.9,116.2,116.2,,11/1/18,11/30/18,50,0,,,,7UKMMU
MN,NON METRO,Preferred,20,69,1,NA1343405366,THREE,2129738904,Preferred $50/$150 Ded $1000 Max 3-Tier NON METRO-Nov,42.8,79.4,79.4,126.6,126.6,,11/1/18,11/30/18,9,0,,,,NA13
MN,NON METRO,Preferred,70,100,10,P0LEPK43405367,THREE,2129738904,Preferred $50/$150 Ded $1000 Max 3-Tier NON METRO-Nov,34.2,63.4,63.4,101.1,101.1,,11/1/18,11/30/18,50,0,,,,P0LEPK
MN,NON METRO,Preferred,70,100,1,URW4ZM43405368,THREE,2129738904,Preferred $50/$150 Ded $1000 Max 3-Tier NON METRO-Nov,37.2,69.1,69.1,110.1,110.1,,11/1/18,11/30/18,9,0,,,,URW4ZM
MN,NON METRO,Preferred,20,70,10,7UKMMU43435369,THREE,2129738905,Preferred $50/$150 Ded $1000 Max 3-Tier NON METRO-Dec,39.3,72.9,72.9,116.2,116.2,,12/1/18,12/31/18,50,0,,,,7UKMMU
MN,NON METRO,Preferred,20,69,1,NA1343435370,THREE,2129738905,Preferred $50/$150 Ded $1000 Max 3-Tier NON METRO-Dec,42.8,79.4,79.4,126.6,126.6,,12/1/18,12/31/18,9,0,,,,NA13
MN,NON METRO,Preferred,70,100,10,P0LEPK43435371,THREE,2129738905,Preferred $50/$150 Ded $1000 Max 3-Tier NON METRO-Dec,34.2,63.4,63.4,101.1,101.1,,12/1/18,12/31/18,50,0,,,,P0LEPK
MN,NON METRO,Preferred,70,100,1,URW4ZM43435372,THREE,2129738905,Preferred $50/$150 Ded $1000 Max 3-Tier NON METRO-Dec,37.2,69.1,69.1,110.1,110.1,,12/1/18,12/31/18,9,0,,,,URW4ZM
MN,METRO,Freedom,20,70,10,3Z19X943282373,THREE,2129741441,Freedom Enhanced $50/$150 Ded $1000 Max 3-Tier METRO- Jul,36.5,67.7,67.7,107.9,107.9,,7/1/18,7/31/18,50,0,,,,3Z19X9
MN,METRO,Freedom,70,100,10,7IU8KL43282374,THREE,2129741441,Freedom Enhanced $50/$150 Ded $1000 Max 3-Tier METRO- Jul,31.8,58.9,58.9,93.9,93.9,,7/1/18,7/31/18,50,0,,,,7IU8KL
MN,METRO,Freedom,70,100,1,9GBAIC43282375,THREE,2129741441,Freedom Enhanced $50/$150 Ded $1000 Max 3-Tier METRO- Jul,34.6,64.2,64.2,102.3,102.3,,7/1/18,7/31/18,9,0,,,,9GBAIC
MN,METRO,Freedom,20,69,1,NA343282376,THREE,2129741441,Freedom Enhanced $50/$150 Ded $1000 Max 3-Tier METRO- Jul,39.8,73.8,73.8,117.6,117.6,,7/1/18,7/31/18,9,0,,,,NA3
MN,METRO,Freedom,20,70,10,3Z19X943313377,THREE,2129741442,Freedom Enhanced $50/$150 Ded $1000 Max 3-Tier METRO- Aug,36.5,67.7,67.7,107.9,107.9,,8/1/18,8/31/18,50,0,,,,3Z19X9
MN,METRO,Freedom,70,100,10,7IU8KL43313378,THREE,2129741442,Freedom Enhanced $50/$150 Ded $1000 Max 3-Tier METRO- Aug,31.8,58.9,58.9,93.9,93.9,,8/1/18,8/31/18,50,0,,,,7IU8KL
MN,METRO,Freedom,70,100,1,9GBAIC43313379,THREE,2129741442,Freedom Enhanced $50/$150 Ded $1000 Max 3-Tier METRO- Aug,34.6,64.2,64.2,102.3,102.3,,8/1/18,8/31/18,9,0,,,,9GBAIC
MN,METRO,Freedom,20,69,1,NA343313380,THREE,2129741442,Freedom Enhanced $50/$150 Ded $1000 Max 3-Tier METRO- Aug,39.8,73.8,73.8,117.6,117.6,,8/1/18,8/31/18,9,0,,,,NA3
MN,METRO,Freedom,20,70,10,3Z19X943344381,THREE,2129741443,Freedom Enhanced $50/$150 Ded $1000 Max 3-Tier METRO- Sep,36.5,67.7,67.7,107.9,107.9,,9/1/18,9/30/18,50,0,,,,3Z19X9
MN,METRO,Freedom,70,100,10,7IU8KL43344382,THREE,2129741443,Freedom Enhanced $50/$150 Ded $1000 Max 3-Tier METRO- Sep,31.8,58.9,58.9,93.9,93.9,,9/1/18,9/30/18,50,0,,,,7IU8KL
MN,METRO,Freedom,70,100,1,9GBAIC43344383,THREE,2129741443,Freedom Enhanced $50/$150 Ded $1000 Max 3-Tier METRO- Sep,34.6,64.2,64.2,102.3,102.3,,9/1/18,9/30/18,9,0,,,,9GBAIC
MN,METRO,Freedom,20,69,1,NA343344384,THREE,2129741443,Freedom Enhanced $50/$150 Ded $1000 Max 3-Tier METRO- Sep,39.8,73.8,73.8,117.6,117.6,,9/1/18,9/30/18,9,0,,,,NA3
MN,METRO,Freedom,20,70,10,3Z19X943374385,THREE,2129741444,Freedom Enhanced $50/$150 Ded $1000 Max 3-Tier METRO- Oct,36.5,67.7,67.7,107.9,107.9,,10/1/18,10/31/18,50,0,,,,3Z19X9
MN,METRO,Freedom,70,100,10,7IU8KL43374386,THREE,2129741444,Freedom Enhanced $50/$150 Ded $1000 Max 3-Tier METRO- Oct,31.8,58.9,58.9,93.9,93.9,,10/1/18,10/31/18,50,0,,,,7IU8KL
MN,METRO,Freedom,70,100,1,9GBAIC43374387,THREE,2129741444,Freedom Enhanced $50/$150 Ded $1000 Max 3-Tier METRO- Oct,34.6,64.2,64.2,102.3,102.3,,10/1/18,10/31/18,9,0,,,,9GBAIC
MN,METRO,Freedom,20,69,1,NA343374388,THREE,2129741444,Freedom Enhanced $50/$150 Ded $1000 Max 3-Tier METRO- Oct,39.8,73.8,73.8,117.6,117.6,,10/1/18,10/31/18,9,0,,,,NA3
MN,METRO,Freedom,20,70,10,3Z19X943405389,THREE,2129741445,Freedom Enhanced $50/$150 Ded $1000 Max 3-Tier METRO- Nov,36.5,67.7,67.7,107.9,107.9,,11/1/18,11/30/18,50,0,,,,3Z19X9
MN,METRO,Freedom,70,100,10,7IU8KL43405390,THREE,2129741445,Freedom Enhanced $50/$150 Ded $1000 Max 3-Tier METRO- Nov,31.8,58.9,58.9,93.9,93.9,,11/1/18,11/30/18,50,0,,,,7IU8KL
MN,METRO,Freedom,70,100,1,9GBAIC43405391,THREE,2129741445,Freedom Enhanced $50/$150 Ded $1000 Max 3-Tier METRO- Nov,34.6,64.2,64.2,102.3,102.3,,11/1/18,11/30/18,9,0,,,,9GBAIC
MN,METRO,Freedom,20,69,1,NA343405392,THREE,2129741445,Freedom Enhanced $50/$150 Ded $1000 Max 3-Tier METRO- Nov,39.8,73.8,73.8,117.6,117.6,,11/1/18,11/30/18,9,0,,,,NA3
MN,METRO,Freedom,20,70,10,3Z19X943435393,THREE,2129741446,Freedom Enhanced $50/$150 Ded $1000 Max 3-Tier METRO- Dec,36.5,67.7,67.7,107.9,107.9,,12/1/18,12/31/18,50,0,,,,3Z19X9
MN,METRO,Freedom,70,100,10,7IU8KL43435394,THREE,2129741446,Freedom Enhanced $50/$150 Ded $1000 Max 3-Tier METRO- Dec,31.8,58.9,58.9,93.9,93.9,,12/1/18,12/31/18,50,0,,,,7IU8KL
MN,METRO,Freedom,70,100,1,9GBAIC43435395,THREE,2129741446,Freedom Enhanced $50/$150 Ded $1000 Max 3-Tier METRO- Dec,34.6,64.2,64.2,102.3,102.3,,12/1/18,12/31/18,9,0,,,,9GBAIC
MN,METRO,Freedom,20,69,1,NA343435396,THREE,2129741446,Freedom Enhanced $50/$150 Ded $1000 Max 3-Tier METRO- Dec,39.8,73.8,73.8,117.6,117.6,,12/1/18,12/31/18,9,0,,,,NA3
MN,METRO,Preferred,70,100,10,4E4K3843282397,THREE,2129745920,Preferred $50/$150 Ded $1500 Max 3 Tier Metro Jul,32.6,60.5,60.5,96.5,96.5,,7/1/18,7/31/18,50,0,,,,4E4K38
MN,METRO,Preferred,20,69,1,NA643282398,THREE,2129745920,Preferred $50/$150 Ded $1500 Max 3 Tier Metro Jul,40.9,75.8,75.8,120.9,120.9,,7/1/18,7/31/18,9,0,,,,NA6
MN,METRO,Preferred,20,70,10,VHKLWX43282399,THREE,2129745920,Preferred $50/$150 Ded $1500 Max 3 Tier Metro Jul,37.5,69.6,69.6,111,111,,7/1/18,7/31/18,50,0,,,,VHKLWX
MN,METRO,Preferred,70,100,1,Y7EOR243282400,THREE,2129745920,Preferred $50/$150 Ded $1500 Max 3 Tier Metro Jul,35.6,66,66,105.2,105.2,,7/1/18,7/31/18,9,0,,,,Y7EOR2
MN,METRO,Preferred,70,100,10,4E4K3843313401,THREE,2129745921,Preferred $50/$150 Ded $1500 Max 3 Tier Metro Aug,32.6,60.5,60.5,96.5,96.5,,8/1/18,8/31/18,50,0,,,,4E4K38
MN,METRO,Preferred,20,69,1,NA643313402,THREE,2129745921,Preferred $50/$150 Ded $1500 Max 3 Tier Metro Aug,40.9,75.8,75.8,120.9,120.9,,8/1/18,8/31/18,9,0,,,,NA6
MN,METRO,Preferred,20,70,10,VHKLWX43313403,THREE,2129745921,Preferred $50/$150 Ded $1500 Max 3 Tier Metro Aug,37.5,69.6,69.6,111,111,,8/1/18,8/31/18,50,0,,,,VHKLWX
MN,METRO,Preferred,70,100,1,Y7EOR243313404,THREE,2129745921,Preferred $50/$150 Ded $1500 Max 3 Tier Metro Aug,35.6,66,66,105.2,105.2,,8/1/18,8/31/18,9,0,,,,Y7EOR2
MN,METRO,Preferred,70,100,10,4E4K3843344405,THREE,2129745922,Preferred $50/$150 Ded $1500 Max 3 Tier Metro Sep,32.6,60.5,60.5,96.5,96.5,,9/1/18,9/30/18,50,0,,,,4E4K38
MN,METRO,Preferred,20,69,1,NA643344406,THREE,2129745922,Preferred $50/$150 Ded $1500 Max 3 Tier Metro Sep,40.9,75.8,75.8,120.9,120.9,,9/1/18,9/30/18,9,0,,,,NA6
MN,METRO,Preferred,20,70,10,VHKLWX43344407,THREE,2129745922,Preferred $50/$150 Ded $1500 Max 3 Tier Metro Sep,37.5,69.6,69.6,111,111,,9/1/18,9/30/18,50,0,,,,VHKLWX
MN,METRO,Preferred,70,100,1,Y7EOR243344408,THREE,2129745922,Preferred $50/$150 Ded $1500 Max 3 Tier Metro Sep,35.6,66,66,105.2,105.2,,9/1/18,9/30/18,9,0,,,,Y7EOR2
MN,METRO,Preferred,70,100,10,4E4K3843374409,THREE,2129745923,Preferred $50/$150 Ded $1500 Max 3 Tier Metro Oct,32.6,60.5,60.5,96.5,96.5,,10/1/18,10/31/18,50,0,,,,4E4K38
MN,METRO,Preferred,20,69,1,NA643374410,THREE,2129745923,Preferred $50/$150 Ded $1500 Max 3 Tier Metro Oct,40.9,75.8,75.8,120.9,120.9,,10/1/18,10/31/18,9,0,,,,NA6
MN,METRO,Preferred,20,70,10,VHKLWX43374411,THREE,2129745923,Preferred $50/$150 Ded $1500 Max 3 Tier Metro Oct,37.5,69.6,69.6,111,111,,10/1/18,10/31/18,50,0,,,,VHKLWX
MN,METRO,Preferred,70,100,1,Y7EOR243374412,THREE,2129745923,Preferred $50/$150 Ded $1500 Max 3 Tier Metro Oct,35.6,66,66,105.2,105.2,,10/1/18,10/31/18,9,0,,,,Y7EOR2
MN,METRO,Preferred,70,100,10,4E4K3843405413,THREE,2129745924,Preferred $50/$150 Ded $1500 Max 3 Tier Metro Nov,32.6,60.5,60.5,96.5,96.5,,11/1/18,11/30/18,50,0,,,,4E4K38
MN,METRO,Preferred,20,69,1,NA643405414,THREE,2129745924,Preferred $50/$150 Ded $1500 Max 3 Tier Metro Nov,40.9,75.8,75.8,120.9,120.9,,11/1/18,11/30/18,9,0,,,,NA6
MN,METRO,Preferred,20,70,10,VHKLWX43405415,THREE,2129745924,Preferred $50/$150 Ded $1500 Max 3 Tier Metro Nov,37.5,69.6,69.6,111,111,,11/1/18,11/30/18,50,0,,,,VHKLWX
MN,METRO,Preferred,70,100,1,Y7EOR243405416,THREE,2129745924,Preferred $50/$150 Ded $1500 Max 3 Tier Metro Nov,35.6,66,66,105.2,105.2,,11/1/18,11/30/18,9,0,,,,Y7EOR2
MN,METRO,Preferred,70,100,10,4E4K3843435417,THREE,2129745925,Preferred $50/$150 Ded $1500 Max 3 Tier Metro Dec,32.6,60.5,60.5,96.5,96.5,,12/1/18,12/31/18,50,0,,,,4E4K38
MN,METRO,Preferred,20,69,1,NA643435418,THREE,2129745925,Preferred $50/$150 Ded $1500 Max 3 Tier Metro Dec,40.9,75.8,75.8,120.9,120.9,,12/1/18,12/31/18,9,0,,,,NA6
MN,METRO,Preferred,20,70,10,VHKLWX43435419,THREE,2129745925,Preferred $50/$150 Ded $1500 Max 3 Tier Metro Dec,37.5,69.6,69.6,111,111,,12/1/18,12/31/18,50,0,,,,VHKLWX
MN,METRO,Preferred,70,100,1,Y7EOR243435420,THREE,2129745925,Preferred $50/$150 Ded $1500 Max 3 Tier Metro Dec,35.6,66,66,105.2,105.2,,12/1/18,12/31/18,9,0,,,,Y7EOR2
MN,NON METRO,Preferred,70,100,1,4N3VK543282421,THREE,2129752575,Preferred $50/$150 Ded $1500 Max 3 Tier Non Metro Jul,39,72.4,72.4,115.5,115.5,,7/1/18,7/31/18,9,,,,,4N3VK5
MN,NON METRO,Preferred,20,70,10,EJ4FQY43282422,THREE,2129752575,Preferred $50/$150 Ded $1500 Max 3 Tier Non Metro Jul,41.2,76.4,76.4,121.9,121.9,,7/1/18,7/31/18,50,0,,,,EJ4FQY
MN,NON METRO,Preferred,20,69,1,NA1443282423,THREE,2129752575,Preferred $50/$150 Ded $1500 Max 3 Tier Non Metro Jul,44.9,83.3,83.3,132.8,132.8,,7/1/18,7/31/18,9,0,,,,NA14
MN,NON METRO,Preferred,70,100,10,UVJYOL43282424,THREE,2129752575,Preferred $50/$150 Ded $1500 Max 3 Tier Non Metro Jul,35.8,66.5,66.5,106,106,,7/1/18,7/31/18,50,0,,,,UVJYOL
MN,NON METRO,Preferred,70,100,1,4N3VK543313425,THREE,2129752576,Preferred $50/$150 Ded $1500 Max 3 Tier Non Metro Aug,39,72.4,72.4,115.5,115.5,,8/1/18,8/31/18,9,0,,,,4N3VK5
MN,NON METRO,Preferred,20,70,10,EJ4FQY43313426,THREE,2129752576,Preferred $50/$150 Ded $1500 Max 3 Tier Non Metro Aug,41.2,76.4,76.4,121.9,121.9,,8/1/18,8/31/18,50,0,,,,EJ4FQY
MN,NON METRO,Preferred,20,69,1,NA1443313427,THREE,2129752576,Preferred $50/$150 Ded $1500 Max 3 Tier Non Metro Aug,44.9,83.3,83.3,132.8,132.8,,8/1/18,8/31/18,9,0,,,,NA14
MN,NON METRO,Preferred,70,100,10,UVJYOL43313428,THREE,2129752576,Preferred $50/$150 Ded $1500 Max 3 Tier Non Metro Aug,35.8,66.5,66.5,106,106,,8/1/18,8/31/18,50,0,,,,UVJYOL
MN,NON METRO,Preferred,70,100,1,4N3VK543344429,THREE,2129752577,Preferred $50/$150 Ded $1500 Max 3 Tier Non Metro Sep,39,72.4,72.4,115.5,115.5,,9/1/18,9/30/18,9,0,,,,4N3VK5
MN,NON METRO,Preferred,20,70,10,EJ4FQY43344430,THREE,2129752577,Preferred $50/$150 Ded $1500 Max 3 Tier Non Metro Sep,41.2,76.4,76.4,121.9,121.9,,9/1/18,9/30/18,50,0,,,,EJ4FQY
MN,NON METRO,Preferred,20,69,1,NA1443344431,THREE,2129752577,Preferred $50/$150 Ded $1500 Max 3 Tier Non Metro Sep,44.9,83.3,83.3,132.8,132.8,,9/1/18,9/30/18,9,0,,,,NA14
MN,NON METRO,Preferred,70,100,10,UVJYOL43344432,THREE,2129752577,Preferred $50/$150 Ded $1500 Max 3 Tier Non Metro Sep,35.8,66.5,66.5,106,106,,9/1/18,9/30/18,50,0,,,,UVJYOL
MN,NON METRO,Preferred,70,100,1,4N3VK543374433,THREE,2129752578,Preferred $50/$150 Ded $1500 Max 3 Tier Non Metro Oct,39,72.4,72.4,115.5,115.5,,10/1/18,10/31/18,9,0,,,,4N3VK5
MN,NON METRO,Preferred,20,70,10,EJ4FQY43374434,THREE,2129752578,Preferred $50/$150 Ded $1500 Max 3 Tier Non Metro Oct,41.2,76.4,76.4,121.9,121.9,,10/1/18,10/31/18,50,0,,,,EJ4FQY
MN,NON METRO,Preferred,20,69,1,NA1443374435,THREE,2129752578,Preferred $50/$150 Ded $1500 Max 3 Tier Non Metro Oct,44.9,83.3,83.3,132.8,132.8,,10/1/18,10/31/18,9,0,,,,NA14
MN,NON METRO,Preferred,70,100,10,UVJYOL43374436,THREE,2129752578,Preferred $50/$150 Ded $1500 Max 3 Tier Non Metro Oct,35.8,66.5,66.5,106,106,,10/1/18,10/31/18,50,0,,,,UVJYOL
MN,NON METRO,Preferred,70,100,1,4N3VK543405437,THREE,2129752579,Preferred $50/$150 Ded $1500 Max 3 Tier Non Metro Nov,39,72.4,72.4,115.5,115.5,,11/1/18,11/30/18,9,0,,,,4N3VK5
MN,NON METRO,Preferred,20,70,10,EJ4FQY43405438,THREE,2129752579,Preferred $50/$150 Ded $1500 Max 3 Tier Non Metro Nov,41.2,76.4,76.4,121.9,121.9,,11/1/18,11/30/18,50,0,,,,EJ4FQY
MN,NON METRO,Preferred,20,69,1,NA1443405439,THREE,2129752579,Preferred $50/$150 Ded $1500 Max 3 Tier Non Metro Nov,44.9,83.3,83.3,132.8,132.8,,11/1/18,11/30/18,9,0,,,,NA14
MN,NON METRO,Preferred,70,100,10,UVJYOL43405440,THREE,2129752579,Preferred $50/$150 Ded $1500 Max 3 Tier Non Metro Nov,35.8,66.5,66.5,106,106,,11/1/18,11/30/18,50,0,,,,UVJYOL
MN,NON METRO,Preferred,70,100,1,4N3VK543435441,THREE,2129752580,Preferred $50/$150 Ded $1500 Max 3 Tier Non Metro Dec,39,72.4,72.4,115.5,115.5,,12/1/18,12/31/18,9,0,,,,4N3VK5
MN,NON METRO,Preferred,20,70,10,EJ4FQY43435442,THREE,2129752580,Preferred $50/$150 Ded $1500 Max 3 Tier Non Metro Dec,41.2,76.4,76.4,121.9,121.9,,12/1/18,12/31/18,50,0,,,,EJ4FQY
MN,NON METRO,Preferred,20,69,1,NA1443435443,THREE,2129752580,Preferred $50/$150 Ded $1500 Max 3 Tier Non Metro Dec,44.9,83.3,83.3,132.8,132.8,,12/1/18,12/31/18,9,0,,,,NA14
MN,NON METRO,Preferred,70,100,10,UVJYOL43435444,THREE,2129752580,Preferred $50/$150 Ded $1500 Max 3 Tier Non Metro Dec,35.8,66.5,66.5,106,106,,12/1/18,12/31/18,50,0,,,,UVJYOL
MN,NON METRO,Freedom,70,100,10,XPANLK43282445,THREE,2129752619,Freedom Enhanced w/ortho $1500 50/150 Ded $1500 Max 3tier NonMetro-Jul ,36.6,71.1,71.1,127.3,127.3,,7/1/18,7/31/18,50,0,,1500,,XPANLK
MN,NON METRO,Freedom,20,70,10,XRRAK843282446,THREE,2129752619,Freedom Enhanced w/ortho $1500 50/150 Ded $1500 Max 3tier NonMetro-Jul ,42,81.8,81.8,146.4,146.4,,7/1/18,7/31/18,50,0,,1500,,XRRAK8
MN,NON METRO,Freedom,70,100,10,XPANLK43313447,THREE,2129752620,Freedom Enhanced w/ortho $1500 50/150 Ded $1500 Max 3tier NonMetro-Aug ,36.6,71.1,71.1,127.3,127.3,,8/1/18,8/31/18,50,0,,1500,,XPANLK
MN,NON METRO,Freedom,20,70,10,XRRAK843313448,THREE,2129752620,Freedom Enhanced w/ortho $1500 50/150 Ded $1500 Max 3tier NonMetro-Aug ,42,81.8,81.8,146.4,146.4,,8/1/18,8/31/18,50,0,,1500,,XRRAK8
MN,NON METRO,Freedom,70,100,10,XPANLK43344449,THREE,2129752621,Freedom Enhanced w/ortho $1500 50/150 Ded $1500 Max 3tier NonMetro-Sep ,36.6,71.1,71.1,127.3,127.3,,9/1/18,9/30/18,50,0,,1500,,XPANLK
MN,NON METRO,Freedom,20,70,10,XRRAK843344450,THREE,2129752621,Freedom Enhanced w/ortho $1500 50/150 Ded $1500 Max 3tier NonMetro-Sep ,42,81.8,81.8,146.4,146.4,,9/1/18,9/30/18,50,0,,1500,,XRRAK8
MN,NON METRO,Freedom,70,100,10,XPANLK43374451,THREE,2129752622,Freedom Enhanced w/ortho $1500 50/150 Ded $1500 Max 3tier NonMetro-Oct ,36.6,71.1,71.1,127.3,127.3,,10/1/18,10/31/18,50,0,,1500,,XPANLK
MN,NON METRO,Freedom,20,70,10,XRRAK843374452,THREE,2129752622,Freedom Enhanced w/ortho $1500 50/150 Ded $1500 Max 3tier NonMetro-Oct ,42,81.8,81.8,146.4,146.4,,10/1/18,10/31/18,50,0,,1500,,XRRAK8
MN,NON METRO,Freedom,70,100,10,XPANLK43405453,THREE,2129752623,Freedom Enhanced w/ortho $1500 50/150 Ded $1500 Max 3tier NonMetro-Nov ,36.6,71.1,71.1,127.3,127.3,,11/1/18,11/30/18,50,0,,1500,,XPANLK
MN,NON METRO,Freedom,20,70,10,XRRAK843405454,THREE,2129752623,Freedom Enhanced w/ortho $1500 50/150 Ded $1500 Max 3tier NonMetro-Nov ,42,81.8,81.8,146.4,146.4,,11/1/18,11/30/18,50,0,,1500,,XRRAK8
MN,NON METRO,Freedom,70,100,10,XPANLK43435455,THREE,2129752624,Freedom Enhanced w/ortho $1500 50/150 Ded $1500 Max 3tier NonMetro-Dec ,36.6,71.1,71.1,127.3,127.3,,12/1/18,12/31/18,50,0,,1500,,XPANLK
MN,NON METRO,Freedom,20,70,10,XRRAK843435456,THREE,2129752624,Freedom Enhanced w/ortho $1500 50/150 Ded $1500 Max 3tier NonMetro-Dec ,42,81.8,81.8,146.4,146.4,,12/1/18,12/31/18,50,0,,1500,,XRRAK8
MN,NON METRO,Freedom,70,100,1,04SAWD43282457,THREE,2129755151,Freedom Enhanced $50/$150 Ded $1000 Max 3-Tier NON METRO-Jul,38,70.5,70.5,112.4,112.4,,7/1/18,7/31/18,9,0,,,,04SAWD
MN,NON METRO,Freedom,20,70,10,9WZW8743282458,THREE,2129755151,Freedom Enhanced $50/$150 Ded $1000 Max 3-Tier NON METRO-Jul,40.1,74.4,74.4,118.5,118.5,,7/1/18,7/31/18,50,0,,,,9WZW87
MN,NON METRO,Freedom,70,100,10,LTJDUB43282459,THREE,2129755151,Freedom Enhanced $50/$150 Ded $1000 Max 3-Tier NON METRO-Jul,34.9,64.7,64.7,103.1,103.1,,7/1/18,7/31/18,50,0,,,,LTJDUB
MN,NON METRO,Freedom,20,69,1,NA1143282460,THREE,2129755151,Freedom Enhanced $50/$150 Ded $1000 Max 3-Tier NON METRO-Jul,43.7,81,81,129.2,129.2,,7/1/18,7/31/18,9,0,,,,NA11
MN,NON METRO,Freedom,70,100,1,04SAWD43313461,THREE,2129755152,Freedom Enhanced $50/$150 Ded $1000 Max 3-Tier NON METRO-Aug,38,70.5,70.5,112.4,112.4,,8/1/18,8/31/18,9,0,,,,04SAWD
MN,NON METRO,Freedom,20,70,10,9WZW8743313462,THREE,2129755152,Freedom Enhanced $50/$150 Ded $1000 Max 3-Tier NON METRO-Aug,40.1,74.4,74.4,118.5,118.5,,8/1/18,8/31/18,50,0,,,,9WZW87
MN,NON METRO,Freedom,70,100,10,LTJDUB43313463,THREE,2129755152,Freedom Enhanced $50/$150 Ded $1000 Max 3-Tier NON METRO-Aug,34.9,64.7,64.7,103.1,103.1,,8/1/18,8/31/18,50,0,,,,LTJDUB
MN,NON METRO,Freedom,20,69,1,NA1143313464,THREE,2129755152,Freedom Enhanced $50/$150 Ded $1000 Max 3-Tier NON METRO-Aug,43.7,81,81,129.2,129.2,,8/1/18,8/31/18,9,0,,,,NA11
MN,NON METRO,Freedom,70,100,1,04SAWD43344465,THREE,2129755153,Freedom Enhanced $50/$150 Ded $1000 Max 3-Tier NON METRO-Sep,38,70.5,70.5,112.4,112.4,,9/1/18,9/30/18,9,0,,,,04SAWD
MN,NON METRO,Freedom,20,70,10,9WZW8743344466,THREE,2129755153,Freedom Enhanced $50/$150 Ded $1000 Max 3-Tier NON METRO-Sep,40.1,74.4,74.4,118.5,118.5,,9/1/18,9/30/18,50,0,,,,9WZW87
